rep_iso,year,0,1
SWE,2015,0.10383575365049644,0.8961642463495035
SWE,2016,0.10618681042814315,0.893813189571857
SWE,2017,0.11812326409787301,0.881876735902127
SWZ,2000,0.34423051508232816,0.6557694849176717
SWZ,2001,0.3125123207950292,0.6874876792049709
SWZ,2002,0.3049152667925221,0.6950847332074779
SWZ,2003,0.40041902647521704,0.5995809735247829
SWZ,2004,0.3675005955800552,0.6324994044199448
SWZ,2005,0.3368165465567448,0.6631834534432551
SWZ,2006,0.362422844750715,0.6375771552492848
SWZ,2007,0.3046264535669297,0.6953735464330704
SYC,1997,0.7755823676897639,0.2244176323102361
SYC,1998,0.7887654531056236,0.21123454689437626
SYC,1999,0.7767185310129634,0.22328146898703666
SYC,2001,0.7478411425081501,0.25215885749184985
SYC,2002,0.7767741986816619,0.22322580131833825
SYC,2005,0.7870565013071328,0.21294349869286716
SYC,2006,0.8030921935149067,0.19690780648509332
SYC,2008,0.7847805628417515,0.2152194371582486
SYC,2010,0.7908535217324557,0.20914647826754432
SYC,2011,0.7894615112150609,0.21053848878493897
SYC,2012,0.7811938333153156,0.21880616668468453
SYC,2013,0.7867380219635974,0.21326197803640248
SYC,2014,0.7894378865397393,0.21056211346026066
SYC,2015,0.790695620324043,0.20930437967595697
SYC,2016,0.7879909309422545,0.2120090690577455
SYR,2001,0.8415700177180587,0.1584299822819412
SYR,2002,0.838128889788321,0.16187111021167905
SYR,2003,0.7680362144469574,0.23196378555304256
SYR,2004,0.7430397107790628,0.2569602892209372
SYR,2005,0.7368428794857906,0.26315712051420936
SYR,2006,0.6437559914468981,0.35624400855310184
SYR,2007,0.7637237915801046,0.23627620841989544
SYR,2008,0.7562236784023062,0.24377632159769372
SYR,2009,0.5579398857333726,0.44206011426662745
SYR,2010,0.5233240311755271,0.476675968824473
TCA,1999,0.49766537866569904,0.502334621334301
TCA,2011,0.6190092129530586,0.3809907870469414
TCA,2012,0.6385670844575081,0.36143291554249196
TGO,1998,0.8261033635580086,0.17389663644199144
TGO,1999,0.8291093954982799,0.17089060450172006
TGO,2000,0.8209277727118128,0.17907222728818714
TGO,2001,0.8208440087868876,0.17915599121311243
TGO,2002,0.8367495284339047,0.1632504715660953
TGO,2003,0.8110154417580694,0.18898455824193056
TGO,2004,0.8403805850121692,0.1596194149878309
TGO,2005,0.8173419588098232,0.1826580411901769
TGO,2007,0.8057425451949715,0.1942574548050285
TGO,2008,0.8080753206974111,0.191924679302589
TGO,2009,0.7714576781841808,0.22854232181581927
TGO,2010,0.7685894277586526,0.23141057224134748
TGO,2011,0.7907587729086907,0.2092412270913093
TGO,2012,0.8135318823186344,0.18646811768136565
TGO,2013,0.7579909950055221,0.24200900499447797
TGO,2014,0.8026316004266096,0.1973683995733904
TGO,2015,0.787730882152435,0.21226911784756486
TGO,2016,0.6896030425031464,0.31039695749685353
TGO,2017,0.7562230839427394,0.24377691605726062
THA,1999,0.24441545484725222,0.7555845451527478
THA,2000,0.20320481089423584,0.7967951891057641
THA,2001,0.22262792305476756,0.7773720769452324
THA,2002,0.27069972338087805,0.729300276619122
THA,2003,0.2527762105731264,0.7472237894268736
THA,2004,0.19970991411227765,0.8002900858877223
THA,2005,0.15068099613593622,0.8493190038640638
THA,2006,0.1356169546456004,0.8643830453543997
THA,2007,0.2243241762087945,0.7756758237912055
THA,2008,0.27700628667587807,0.722993713324122
THA,2009,0.14688716821987735,0.8531128317801226
THA,2010,0.1350385293743912,0.8649614706256088
THA,2011,0.10050800186994141,0.8994919981300586
THA,2012,0.08634552121631034,0.9136544787836897
THA,2013,0.09230154517266866,0.9076984548273314
THA,2014,0.21950899702472623,0.7804910029752739
THA,2015,0.2039044741426729,0.7960955258573271
THA,2016,0.210752172384682,0.7892478276153181
TKM,1999,0.8238909464676307,0.17610905353236925
TKM,2000,0.8249589528107222,0.17504104718927785
TLS,2004,0.20130289262092663,0.7986971073790734
TLS,2005,0.3362530160656721,0.663746983934328
TLS,2013,0.34651455419979854,0.6534854458002015
TON,2008,0.8311089337475055,0.16889106625249453
TON,2009,0.8333021717527642,0.16669782824723578
TON,2010,0.8416248108288856,0.1583751891711144
TON,2011,0.8466560210159007,0.15334397898409932
TON,2012,0.7761667298079525,0.22383327019204743
TON,2013,0.8145966826930086,0.18540331730699144
TON,2014,0.8403424462446658,0.15965755375533408
TTO,1999,0.3942673380840589,0.6057326619159411
TTO,2000,0.7364142313338726,0.2635857686661273
TTO,2001,0.7457170350808762,0.25428296491912383
TTO,2002,0.736927801244401,0.2630721987555989
TTO,2003,0.7608835889753297,0.2391164110246704
TTO,2004,0.7214689223665721,0.2785310776334279
TTO,2005,0.30901194623717126,0.6909880537628288
TTO,2006,0.250078439669515,0.749921560330485
TTO,2007,0.7910740793582642,0.20892592064173574
TTO,2008,0.8078441611616588,0.19215583883834117
TTO,2009,0.2806539832607371,0.7193460167392629
TTO,2010,0.3005918948420133,0.6994081051579866
TTO,2011,0.2622916303564233,0.7377083696435768
TTO,2012,0.3859792792065415,0.6140207207934585
TTO,2013,0.5171649569450721,0.4828350430549278
TTO,2014,0.7678972126888234,0.2321027873111767
TTO,2015,0.7576967593384746,0.24230324066152534
TUN,2000,0.7143304414740599,0.28566955852594006
TUN,2001,0.6658396406426264,0.33416035935737376
TUN,2002,0.6515635828235257,0.34843641717647433
TUN,2003,0.6315982009953263,0.36840179900467385
TUN,2004,0.6126102543509021,0.38738974564909795
TUN,2005,0.5012825714469326,0.49871742855306744
TUN,2006,0.4482880085261159,0.5517119914738842
TUN,2007,0.6052775992281365,0.3947224007718635
TUN,2008,0.6231976578849346,0.37680234211506525
TUN,2009,0.40207080042723914,0.5979291995727608
TUN,2010,0.3455466606217944,0.6544533393782056
TUN,2011,0.31526182663954727,0.6847381733604527
TUN,2012,0.3447454390687051,0.6552545609312949
TUN,2013,0.31871884516025195,0.681281154839748
TUN,2014,0.4440133355159762,0.5559866644840238
TUN,2015,0.33944587210543276,0.6605541278945672
TUN,2016,0.320344940254863,0.6796550597451371
TUN,2017,0.30152520042411535,0.6984747995758847
TUR,1996,0.4572004292001022,0.5427995707998978
TUR,1997,0.45035515343346083,0.5496448465665391
TUR,1998,0.4435404218735469,0.5564595781264531
TUR,1999,0.38829001670479685,0.6117099832952032
TUR,2000,0.3571101253381188,0.6428898746618812
TUR,2001,0.32273512586372716,0.6772648741362728
TUR,2002,0.2958372728745335,0.7041627271254665
TUR,2003,0.26335980939036363,0.7366401906096364
TUR,2004,0.22323517388396558,0.7767648261160345
TUR,2005,0.19031870348283772,0.8096812965171621
TUR,2006,0.20728387396119577,0.7927161260388043
TUR,2007,0.23232078085269703,0.7676792191473031
TUR,2008,0.2508462365650543,0.7491537634349458
TUR,2009,0.18718735621862836,0.8128126437813716
TUR,2010,0.19125376110890935,0.8087462388910908
TUR,2011,0.16105922950255203,0.838940770497448
TUR,2012,0.14940882575380135,0.8505911742461987
TUR,2013,0.15831806101394366,0.8416819389860563
TUR,2014,0.22849195577564985,0.77150804422435
TUR,2015,0.26698823055161963,0.7330117694483803
TUR,2016,0.2628082437227021,0.7371917562772978
